Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
1,3577,22,12,14069,19
1,2630,22,10,16700,19
1,19,21,4,16722,19
0,656,23,10,17379,19
0,668,24,11,18048,19
1,389,24,9,18440,19
0,1,24,1,18442,19
1,3201,24,12,21645,19
0,1,24,1,21648,19
1,3479,25,11,25128,19
0,1,23,1,25132,19
0,1,23,1,25134,19
1,1,23,1,25136,19
0,90,24,9,25227,19
1,95,25,10,25324,19
1,5,23,1,25335,19
0,958,25,12,26294,19
1,715,25,10,27011,19
0,2930,27,13,29943,19
0,1145,29,14,31090,19
0,1,29,1,31092,19
1,1,28,1,31096,19
0,1,28,1,31098,19
0,1,28,1,31100,19
0,1,28,1,31102,19
1,231,30,11,31334,19
0,14608,31,17,45943,19
1,4327,31,16,50271,19
1,51,30,6,50324,19
0,6,29,3,50332,19
1,1,27,1,50339,19
0,282,30,12,50623,19
0,125,31,7,50749,19
0,32,29,5,50785,19
0,161,31,5,50947,19
0,106,31,4,51056,19
1,6,32,2,51068,19
0,3,32,1,51072,19
1,667,33,15,51740,19
1,32225,35,20,83966,19
1,202,35,11,84171,19
0,13544,38,23,97717,19
1,1,38,1,97719,19
1,4,38,2,97727,19
0,2219,39,18,99947,19
1,6348,39,22,106296,19
1,1783,40,21,108080,19
1,2,38,1,108087,19
0,37,39,3,108125,19
1,1,39,1,108127,19
1,5,38,2,108134,19
1,9712,38,23,117847,19
1,7071,38,21,124919,19
0,984,38,12,125905,19
1,3564,40,21,129472,19
0,8516,40,21,137989,19
1,105,40,6,138095,19
1,1402,40,21,139498,19
1,3,40,1,139502,19
0,9,41,2,139513,19
0,4,41,2,139518,19
0,1382,41,21,140901,19
0,48494,43,27,189397,19
0,8,41,3,189409,19
1,2,42,1,189413,19
0,12973,44,21,202393,19
1,1,41,1,202398,19
1,39,41,4,202438,19
1,17,41,3,202460,19
1,1,42,1,202464,19
1,1,42,1,202466,19
0,32,44,3,202501,19
1,4,44,1,202506,19
0,57813,47,30,260320,19
0,53914,47,26,314235,19
1,1,45,1,314239,19
1,9,45,2,314249,19
1,1,45,1,314251,19
1,1,45,1,314253,19
1,1,43,1,314257,19
0,12,46,4,314270,19
1,1,45,1,314273,19
1,1,45,1,314275,19
0,16004,48,25,330281,19
1,2,48,1,330284,19
1,3350,48,24,333635,19
1,2,47,1,333641,19
0,20175,50,28,353819,19
1,40915,49,26,394736,19
1,1,49,1,394738,19
0,46533,51,28,441273,19
0,1,52,1,441275,19
0,96,12,2,100,20
1,1,12,1,102,20
0,4,14,1,109,20
0,1,13,1,113,20
0,1,11,1,117,20
1,42,12,2,162,20
1,2,13,1,166,20
0,738,15,5,905,20
1,47,16,5,957,20
1,25,15,3,986,20
0,114,15,5,1105,20
1,5,15,1,1112,20
0,110,15,5,1223,20
0,31,15,4,1256,20
1,1,15,1,1258,20
0,3,13,1,1265,20
1,1,13,1,1268,20
1,1,12,1,1271,20
0,1313,16,6,2589,20
0,808,16,6,3401,20
0,2,17,1,3405,20
1,214,16,6,3621,20
0,345,17,7,3969,20
1,248,17,5,4222,20
1,47,17,3,4270,20
1,11,16,3,4283,20
0,1,17,1,4287,20
0,1,17,1,4289,20
1,1635,19,9,5925,20
1,49,17,5,5978,20
0,23,15,3,6006,20
1,2,17,1,6010,20
0,42,16,4,6054,20
1,118,17,6,6173,20
1,5200,21,11,11375,20
0,3,18,1,11383,20
1,7,18,3,11391,20
0,19,17,2,11412,20
1,1,16,1,11415,20
1,2,16,1,11418,20
0,40,18,6,11459,20
1,425,20,10,11885,20
1,396,22,10,12282,20
0,6,22,3,12289,20
0,1365,21,10,13661,20
0,1,21,1,13664,20
1,3266,22,11,16934,20
1,2,22,1,16937,20
1,691,22,9,17629,20
1,79,20,6,17711,20
0,4,20,2,17716,20
1,1583,21,9,19300,20
1,1611,22,9,20914,20
1,5,22,2,20920,20
1,8309,24,14,29230,20
1,8875,27,16,38107,20
1,1,26,1,38110,20
1,5,27,2,38118,20
1,1045,27,10,39164,20
1,2643,27,12,41808,20
1,4245,29,13,46055,20
0,1,28,1,46059,20
1,1089,29,12,47149,20
0,1777,29,11,48927,20
0,65,28,5,48994,20
0,3,28,1,48998,20
1,2096,30,13,51095,20
0,8581,32,16,59678,20
1,9590,34,19,69272,20
0,1,33,1,69276,20
1,439,34,10,69716,20
1,15947,36,17,85664,20
0,1,36,1,85666,20
1,2170,36,13,87838,20
1,3744,38,18,91584,20
1,11127,40,18,102712,20
0,1773,38,14,104488,20
0,2,39,1,104492,20
0,1,38,1,104495,20
1,3,40,1,104499,20
1,1,39,1,104502,20
0,1,39,1,104504,20
0,1,39,1,104506,20
1,3947,40,15,108454,20
1,22,42,3,108477,20
1,22732,44,23,131210,20
1,13279,44,21,144490,20
1,62193,47,24,206685,20
0,1,47,1,206687,20
1,48880,49,26,255568,20
1,100715,53,30,356286,20
0,9,53,2,356304,20
0,5,53,2,356310,20
0,1,53,1,356312,20
0,38588,52,28,394903,20
1,74015,54,31,468920,20
0,1,54,1,468922,20
0,30,54,2,468953,20
1,1,53,1,468959,20
0,1,53,1,468962,20
0,1,53,1,468964,20
0,1,53,1,468966,20
1,3,54,2,468970,20
0,25681,54,30,494652,20
1,1075,52,19,495732,20
0,50,50,9,495785,20
1,68,51,9,495854,20
0,18,11,1,23,21
1,3,11,1,29,21
1,9,11,1,47,21
1,3,11,1,52,21
1,1,11,1,54,21
1,2,11,1,57,21
1,4,11,1,62,21
0,3,11,1,67,21
0,3,11,1,71,21
0,1,11,1,74,21
1,3,11,1,82,21
1,2,11,1,87,21
0,7,12,2,95,21
0,4,12,2,100,21
0,6,12,1,107,21
1,33,12,2,142,21
1,7,12,1,150,21
0,3,11,1,156,21
1,4,12,1,161,21
1,2,11,1,165,21
1,2,11,1,169,21
0,41,12,2,217,21
1,22,12,2,240,21
0,1,12,1,242,21
1,1,12,1,246,21
0,731,15,5,979,21
0,5,15,1,990,21
0,66,16,5,1060,21
0,65,16,4,1126,21
0,197,16,6,1324,21
1,5,17,1,1331,21
1,1,16,1,1334,21
0,3433,18,8,4768,21
1,13,18,2,4782,21
0,1240,19,8,6023,21
1,2790,21,11,8814,21
0,3,18,1,8822,21
1,51,21,5,8874,21
0,1,20,1,8877,21
1,40,20,4,8918,21
1,1,20,1,8920,21
1,46,20,7,8967,21
0,19,20,4,8987,21
0,1,20,1,8989,21
1,78,17,6,9071,21
0,62,19,7,9134,21
0,2,18,1,9140,21
0,11,17,2,9153,21
0,1,17,1,9155,21
1,796,21,11,9954,21
1,68,20,5,10026,21
0,189,21,5,10216,21
0,39,20,3,10258,21
0,18,19,4,10280,21
1,2,19,1,10283,21
1,2,19,1,10288,21
0,10,20,2,10299,21
1,3578,23,12,13878,21
0,2,23,1,13881,21
1,77,21,7,13961,21
1,13,22,4,13975,21
1,583,22,7,14559,21
0,3,22,1,14563,21
0,1,23,1,14566,21
0,90,23,9,14657,21
0,96,23,10,14754,21
1,31,22,4,14790,21
0,1,22,1,14794,21
1,89,22,7,14887,21
0,1,22,1,14889,21
1,1977,24,11,16868,21
1,173,22,8,17044,21
0,105,22,6,17150,21
0,140,22,7,17291,21
1,2,21,1,17295,21
0,4,23,2,17300,21
1,885,25,11,18187,21
1,10104,27,14,28292,21
0,1,27,1,28294,21
1,635,28,11,28930,21
0,1,27,1,28933,21
1,5014,29,14,33948,21
1,803,29,12,34752,21
1,5,29,2,34759,21
0,1,28,1,34764,21
0,1,28,1,34766,21
1,1,27,1,34770,21
0,5514,30,15,40286,21
0,4092,30,14,44379,21
0,133,28,8,44515,21
0,190,28,8,44706,21
0,1255,31,13,45962,21
0,6067,31,15,52030,21
0,15094,34,18,67126,21
0,12,31,2,67142,21
0,9,31,3,67152,21
1,373,33,12,67526,21
1,4630,34,19,72157,21
0,1,34,1,72159,21
1,112,35,8,72272,21
1,9,35,2,72282,21
0,149,35,10,72433,21
1,109,33,7,72545,21
1,21168,37,22,93718,21
0,33891,39,23,127611,21
0,587,38,10,128200,21
1,1,38,1,128202,21
0,189,38,18,128392,21
0,20,38,3,128413,21
0,1,38,1,128416,21
0,129,35,6,128553,21
1,53,37,6,128607,21
1,43591,43,27,172206,21
1,1,42,1,172210,21
1,315,42,12,172526,21
0,79,42,6,172607,21
0,1,41,1,172610,21
1,1900,44,17,174511,21
1,6360,44,19,180874,21
0,6842,44,19,187717,21
0,5,42,1,187727,21
1,2,42,1,187730,21
0,919,44,17,188650,21
1,1,42,1,188654,21
0,75,43,11,188730,21
1,1,43,1,188732,21
0,4187,46,30,192920,21
1,1,46,1,192922,21
1,3,46,1,192926,21
1,21758,46,25,214686,21
0,1287,47,17,215975,21
0,186,47,11,216162,21
0,1658,49,23,217821,21
0,78,12,2,82,22
1,11,11,1,98,22
0,3,11,1,102,22
1,1,12,1,105,22
0,4,12,2,111,22
1,1,12,1,113,22
1,35,13,3,150,22
1,496,15,5,648,22
1,163,16,6,812,22
1,84,15,4,898,22
1,1,15,1,900,22
1,16,14,3,920,22
0,96,14,4,1017,22
0,21,15,4,1039,22
0,142,15,5,1184,22
1,20,15,4,1208,22
0,10,15,2,1223,22
1,335,15,5,1561,22
1,60,15,4,1623,22
1,1,16,1,1626,22
0,1,15,1,1629,22
0,7,15,2,1637,22
0,47,15,5,1687,22
0,25,15,3,1714,22
0,339,18,8,2056,22
1,2,17,1,2060,22
1,2,16,1,2064,22
0,488,18,7,2553,22
0,5,18,2,2559,22
0,30,16,3,2592,22
1,6,16,1,2599,22
1,3,15,1,2604,22
0,4,15,1,2609,22
1,1,15,1,2611,22
0,6,15,2,2618,22
1,1,15,1,2620,22
0,7,16,1,2630,22
1,158,18,5,2789,22
1,2,18,1,2792,22
1,2,17,1,2797,22
1,76,17,5,2874,22
1,158,16,4,3034,22
0,14,16,3,3049,22
0,1333,18,8,4383,22
0,17,16,3,4403,22
0,3401,20,10,7808,22
1,1,19,1,7811,22
1,11,19,3,7823,22
1,4,19,2,7828,22
1,1,19,1,7830,22
1,39,20,5,7871,22
0,19,22,6,7891,22
1,2,20,1,7897,22
0,2466,22,11,10365,22
0,6407,23,12,16773,22
0,3,22,1,16778,22
1,1,18,1,16785,22
1,1,17,1,16788,22
0,1,16,1,16791,22
0,1,17,1,16796,22
1,293,22,10,17093,22
1,534,24,10,17628,22
1,1553,24,12,19182,22
1,7485,26,14,26669,22
1,31,25,4,26704,22
0,5022,27,15,31727,22
0,104,24,6,31835,22
1,1,24,1,31837,22
0,10,27,3,31849,22
0,2023,29,12,33873,22
0,341,30,11,34215,22
1,260,29,9,34477,22
0,17217,31,17,51695,22
0,1533,31,14,53230,22
0,123,30,7,53355,22
0,324,30,12,53680,22
0,126,30,12,53807,22
0,2,30,1,53810,22
1,1,31,1,53812,22
1,1063,31,13,54876,22
1,5877,33,17,60754,22
0,8521,34,18,69279,22
0,2326,34,15,71608,22
1,4,34,2,71613,22
1,344,34,10,71958,22
1,2,33,1,71962,22
0,533,35,11,72496,22
1,5050,37,21,77548,22
1,10,37,2,77559,22
1,1,37,1,77561,22
0,39294,40,23,116858,22
1,7,37,2,116869,22
1,1,37,1,116871,22
0,11,39,2,116886,22
1,1,39,1,116888,22
0,18821,41,22,135710,22
0,39983,44,24,175694,22
0,77334,46,27,253029,22
1,141745,47,29,394775,22
0,76558,48,30,471334,22
1,4,46,2,471341,22
0,1,45,1,471346,22
0,6,45,1,471353,22
1,10850,47,25,482204,22
1,12,11,1,18,23
1,21,11,1,42,23
1,45,12,2,88,23
0,1,12,1,90,23
1,111,14,4,202,23
0,4,11,1,210,23
1,3,11,1,214,23
0,3,11,1,218,23
0,1,11,1,220,23
1,23,12,2,244,23
1,5,12,1,250,23
0,639,15,5,892,23
1,1,15,1,894,23
1,43,14,3,941,23
0,1,14,1,943,23
1,181,15,4,1126,23
0,2,15,1,1129,23
1,1,15,1,1132,23
1,1,14,1,1136,23
0,95,16,6,1232,23
1,198,15,5,1440,23
1,161,15,5,1602,23
0,311,15,5,1914,23
1,1,14,1,1917,23
1,1,14,1,1919,23
1,1,14,1,1921,23
0,106,15,5,2032,23
1,48,15,4,2081,23
0,4332,18,8,6414,23
1,162,19,8,6577,23
1,54,18,6,6633,23
0,4,15,2,6643,23
0,4,15,1,6648,23
1,160,17,7,6809,23
0,1,17,1,6811,23
1,1,17,1,6813,23
0,3,17,1,6818,23
1,1,17,1,6820,23
0,12,19,4,6833,23
1,143,18,8,6978,23
1,11,19,3,6991,23
0,2,19,1,6995,23
1,192,20,9,7188,23
1,8572,22,12,15762,23
0,2173,23,12,17938,23
0,1,21,1,17942,23
0,1,19,1,17946,23
1,62,22,5,18013,23
0,2766,23,11,20780,23
1,1463,23,11,22245,23
0,7,22,2,22254,23
1,1,21,1,22257,23
1,2,21,1,22261,23
0,38,21,5,22302,23
0,1675,24,12,23979,23
1,239,23,7,24220,23
0,1,23,1,24222,23
0,36,23,5,24261,23
0,5025,25,14,29288,23
0,3,25,1,29292,23
0,3,22,2,29299,23
1,28,24,5,29328,23
0,1,24,1,29330,23
1,1,25,1,29332,23
1,21,24,3,29355,23
1,192,25,8,29548,23
1,98,25,7,29647,23
1,6676,27,14,36324,23
1,4,27,1,36330,23
0,13734,30,16,50065,23
0,2172,29,14,52239,23
0,2,28,1,52244,23
1,4962,30,16,57207,23
0,1,30,1,57209,23
1,10203,32,18,67413,23
0,1654,31,14,69074,23
0,183,33,9,69258,23
0,528,33,13,69789,23
1,2,33,1,69793,23
0,13,33,2,69807,23
1,16866,34,18,86674,23
1,981,33,15,87658,23
0,281,33,12,87941,23
0,4847,33,15,92790,23
0,1,33,1,92792,23
1,364,33,10,93157,23
0,172,33,8,93330,23
0,145,34,6,93476,23
0,319,34,11,93796,23
0,698,34,10,94495,23
1,5,34,1,94501,23
0,1,34,1,94503,23
1,639,34,18,95146,23
1,2,34,1,95149,23
1,1,34,1,95151,23
0,904,34,18,96056,23
0,8912,35,19,104970,23
0,178,35,9,105149,23
1,5011,35,17,110161,23
0,22,35,4,110184,23
0,7575,36,20,117760,23
0,1389,36,15,119150,23
0,1,35,1,119156,23
1,123,34,9,119283,23
1,1,34,1,119285,23
1,191,34,11,119478,23
0,57,36,6,119536,23
0,128,36,11,119665,23
1,1120,39,16,120786,23
0,9904,41,21,130691,23
0,58968,44,26,189660,23
1,1,44,1,189662,23
0,1446,44,23,191109,23
0,15775,44,25,206885,23
0,4,45,1,206893,23
0,2,44,1,206897,23
1,421,44,13,207322,23
1,6,45,1,207330,23
0,1,45,1,207332,23
1,208745,47,31,416078,23
1,51353,47,31,467432,23
1,5,44,1,467441,23
0,15102,47,30,482544,23
0,5,48,2,482551,23
1,2,47,1,482555,23
0,20,47,4,482577,23
0,1,48,1,482584,23
1,19,11,1,22,24
0,14,11,1,44,24
1,172,13,3,226,24
1,9,12,2,237,24
0,27,12,2,265,24
0,18,12,2,285,24
1,1,12,1,287,24
0,18,12,2,306,24
0,7,12,2,314,24
1,1,11,1,317,24
0,2,12,1,321,24
0,1,13,1,326,24
0,2,13,1,329,24
0,1,12,1,334,24
0,9,13,2,345,24
0,1,13,1,347,24
0,6,12,2,356,24
0,1,12,1,358,24
0,13,13,3,373,24
0,1036,15,5,1411,24
0,1,14,1,1420,24
0,6,14,2,1427,24
0,3,14,1,1431,24
0,1,14,1,1434,24
0,1,13,1,1437,24
1,1,13,1,1439,24
0,2,14,1,1443,24
1,14,14,4,1462,24
1,7,14,2,1472,24
1,35,15,4,1509,24
0,522,15,5,2032,24
0,314,15,5,2347,24
1,344,15,5,2693,24
0,80,15,3,2775,24
1,399,16,6,3175,24
1,34,16,6,3212,24
0,3,14,1,3218,24
1,114,15,5,3333,24
1,4,15,1,3338,24
0,4,15,1,3343,24
1,5,15,1,3349,24
0,273,17,7,3625,24
0,1550,20,10,5176,24
1,1,20,1,5179,24
0,8,19,2,5192,24
0,1,19,1,5194,24
1,7369,22,12,12564,24
0,945,21,11,13512,24
1,2535,23,12,16048,24
0,1,23,1,16050,24
1,1,22,1,16053,24
0,489,22,9,16543,24
0,4,22,2,16548,24
0,531,22,11,17080,24
0,133,22,6,17214,24
0,16,22,4,17231,24
0,8,22,3,17240,24
1,1209,23,12,18450,24
1,9,23,2,18460,24
1,1,23,1,18462,24
1,1,23,1,18464,24
1,2707,24,12,21175,24
0,4009,25,12,25186,24
0,2303,27,14,27490,24
1,1,27,1,27492,24
1,462,26,12,27956,24
0,2,26,1,27960,24
0,15,27,2,27977,24
1,2949,27,13,30927,24
1,504,27,8,31433,24
1,12019,29,15,43453,24
1,121,29,9,43576,24
1,50,27,4,43632,24
1,15,27,2,43648,24
0,718,29,13,44368,24
0,1,25,1,44377,24
1,1,25,1,44379,24
0,119,28,7,44500,24
1,10,27,2,44512,24
1,3,27,1,44516,24
0,3,29,2,44520,24
0,159,29,6,44680,24
1,13,29,1,44694,24
1,9,29,2,44704,24
1,1,27,1,44708,24
0,837,29,11,45546,24
1,42,28,4,45590,24
1,66,30,9,45657,24
1,118,29,8,45777,24
0,5750,31,15,51529,24
1,2,30,1,51533,24
1,44,31,4,51578,24
0,11088,34,18,62667,24
1,1,32,1,62671,24
0,1,32,1,62673,24
1,12499,34,18,75173,24
1,1,33,1,75176,24
1,1,33,1,75178,24
0,137,33,10,75316,24
1,220,33,14,75537,24
0,2448,33,16,77988,24
1,1,32,1,77991,24
0,1080,33,15,79074,24
1,619,32,16,79695,24
1,24,31,5,79721,24
1,1514,34,17,81236,24
0,10,32,3,81249,24
0,939,33,15,82191,24
0,1,33,1,82193,24
1,1388,33,16,83582,24
0,12947,35,19,96530,24
0,13112,35,18,109644,24
0,450,35,13,110096,24
1,1,35,1,110098,24
1,1,35,1,110100,24
0,2,36,1,110103,24
0,353,35,15,110459,24
1,1985,35,17,112445,24
1,306,35,11,112752,24
1,9,36,1,112763,24
0,1,36,1,112765,24
0,1245,36,15,114013,24
1,3,36,1,114017,24
1,516,36,17,114534,24
1,5,36,2,114540,24
1,23273,38,20,137817,24
1,35,37,11,137854,24
0,1,37,1,137856,24
1,4533,38,19,142390,24
1,26412,41,24,168803,24
0,21721,42,25,190526,24
1,41151,44,25,231679,24
0,2854,45,26,234536,24
0,46799,45,26,281337,24
0,64228,46,28,345571,24
0,2477,45,21,348051,24
1,257,44,11,348315,24
0,21213,47,26,369530,24
0,295,46,17,369827,24
0,3,45,2,369832,24
1,1531,45,28,371364,24
0,9,47,2,371374,24
1,2,47,1,371379,24
0,18959,47,26,390339,24
1,44,11,1,46,25
1,2,11,1,51,25
0,13,11,1,69,25
1,13,11,1,85,25
1,2,11,1,88,25
1,2,11,1,91,25
1,1,11,1,99,25
1,1,11,1,101,25
0,121,13,3,223,25
1,62,13,3,286,25
1,102,13,3,390,25
1,132,14,4,524,25
1,81,14,4,606,25
1,18,13,3,626,25
1,1653,15,5,2280,25
1,5,15,1,2286,25
0,262,16,6,2549,25
1,1,16,1,2553,25
0,2,16,1,2556,25
1,1,12,1,2569,25
0,121,17,7,2695,25
1,952,17,7,3648,25
0,3,15,1,3654,25
1,252,16,5,3907,25
0,12,15,4,3924,25
0,8,14,2,3940,25
0,1,14,1,3942,25
0,6,14,2,3951,25
0,4,14,1,3956,25
0,1,13,1,3959,25
1,6,15,2,3970,25
0,2,14,1,3974,25
0,2,13,1,3979,25
0,3,13,1,3983,25
1,19,14,3,4005,25
0,70,16,5,4076,25
1,7,17,3,4084,25
1,7,16,1,4093,25
1,192,16,5,4286,25
1,2271,18,8,6559,25
1,1,18,1,6561,25
1,1,18,1,6564,25
0,1313,19,9,7878,25
0,29,18,4,7909,25
1,1,16,1,7914,25
1,118,17,7,8034,25
0,1,17,1,8036,25
1,12,16,2,8055,25
0,1,16,1,8057,25
0,1,16,1,8059,25
1,363,17,7,8430,25
0,1,17,1,8432,25
1,28,17,3,8463,25
1,1,17,1,8468,25
0,408,18,8,8877,25
1,358,18,8,9236,25
1,3,19,1,9241,25
1,1,18,1,9244,25
1,1,18,1,9247,25
1,271,18,8,9521,25
0,261,20,10,9783,25
1,2084,20,10,11868,25
1,1133,20,10,13002,25
1,390,20,7,13393,25
1,855,21,9,14251,25
0,13,17,4,14270,25
1,1,17,1,14273,25
0,81,19,6,14356,25
0,97,20,4,14456,25
1,6,20,2,14464,25
0,8,18,1,14475,25
0,1,18,1,14477,25
0,1,18,1,14479,25
1,6,17,2,14489,25
0,13,17,2,14505,25
0,57,18,6,14563,25
0,1,18,1,14567,25
0,8,18,3,14577,25
1,2,18,1,14581,25
1,1,18,1,14583,25
1,1,18,1,14585,25
0,164,20,6,14752,25
0,1,20,1,14755,25
0,1,19,1,14762,25
1,2,19,1,14765,25
0,1198,22,11,15967,25
0,7,20,2,15980,25
1,1,20,1,15982,25
0,22,20,3,16005,25
0,35,20,3,16041,25
0,891,22,10,16933,25
0,1,23,1,16936,25
0,1148,23,10,18085,25
0,779,23,9,18865,25
0,18,23,2,18884,25
1,630,24,10,19516,25
0,152,23,8,19671,25
0,1338,24,11,21011,25
1,238,24,9,21250,25
1,925,24,10,22179,25
1,46,23,5,22229,25
1,7884,26,13,30114,25
0,3355,27,14,33470,25
0,1,27,1,33472,25
0,1516,27,12,34989,25
1,1,24,1,34996,25
1,1,25,1,34999,25
0,7,25,3,35008,25
0,272,26,9,35281,25
1,7,24,1,35291,25
1,1,23,1,35294,25
1,1,23,1,35296,25
0,83,25,10,35380,25
1,7,26,2,35389,25
1,1,26,1,35391,25
0,4,25,1,35400,25
1,6825,28,14,42226,25
0,5422,29,15,47649,25
0,67,28,8,47718,25
1,2,28,1,47721,25
0,3028,31,16,50750,25
1,3,31,2,50756,25
1,1,31,1,50763,25
0,2981,30,16,53748,25
1,15011,33,18,68764,25
1,291,32,9,69057,25
0,9,31,3,69069,25
1,9,31,1,69080,25
1,5,31,2,69086,25
1,1,30,1,69089,25
1,3,30,1,69095,25
1,1,30,1,69097,25
0,73,32,8,69172,25
0,265,32,13,69440,25
1,16,31,3,69459,25
0,3,29,1,69467,25
1,30,32,4,69499,25
0,2247,34,16,71747,25
0,14122,37,20,85871,25
0,19004,40,19,104877,25
1,7863,41,18,112741,25
0,68,38,5,112813,25
0,7,41,3,112823,25
0,19909,42,20,132736,25
0,13,41,2,132752,25
1,626,41,14,133379,25
1,2,42,1,133383,25
0,76741,46,24,210127,25
1,11,46,2,210139,25
1,8242,46,21,218382,25
1,1,45,1,218385,25
0,4,45,1,218390,25
1,12,47,3,218403,25
0,13,46,3,218418,25
0,633,46,21,219052,25
0,16,44,3,219071,25
0,1982,46,21,221054,25
0,847,46,18,221902,25
1,1,46,1,221904,25
1,1,46,1,221906,25
1,3,43,1,221913,25
0,29,43,4,221943,25
0,449,44,20,222393,25
1,1,44,1,222395,25
1,1,44,1,222397,25
1,4,42,2,222404,25
0,1,42,1,222406,25
0,1,41,1,222409,25
1,72,43,11,222482,25
0,45,45,8,222528,25
0,9,45,2,222538,25
1,1246,45,17,223785,25
0,926,47,18,224712,25
0,2,46,1,224717,25
0,1,46,1,224720,25
1,31,46,5,224753,25
1,378,47,16,225133,25
1,3,46,2,225142,25
1,614,46,19,225758,25
1,2,45,1,225762,25
1,2,43,1,225767,25
0,91,45,9,225859,25
1,1,44,1,225864,25
0,14,46,4,225879,25
1,2828,47,21,228709,25
0,2582,48,23,231294,25
1,3,48,1,231298,25
0,79888,52,31,311187,25
1,5079,51,26,316271,25
0,1,51,1,316273,25
1,10,51,2,316287,25
1,10,52,3,316300,25
0,1,49,1,316305,25
0,2,49,1,316308,25
0,285,49,15,316596,25
0,34546,52,30,351144,25
0,19,11,1,24,26
1,2,11,1,27,26
0,1,12,1,29,26
0,81,12,2,113,26
0,35,12,2,152,26
0,236,13,3,391,26
1,22,13,3,414,26
1,2,11,1,421,26
0,94,14,4,516,26
1,5,15,1,522,26
0,1,15,1,524,26
1,11,15,2,538,26
0,1,15,1,541,26
0,1,13,1,545,26
0,18,13,3,564,26
0,10,14,3,578,26
1,115,15,5,694,26
0,6649,18,8,7344,26
1,2079,20,10,9425,26
0,272,19,8,9699,26
0,6892,23,13,16593,26
1,119,20,8,16716,26
0,168,21,9,16885,26
0,670,22,11,17556,26
1,9,19,2,17569,26
1,19,20,5,17590,26
1,140,21,9,17733,26
1,149,20,7,17884,26
1,2,19,1,17888,26
0,5,18,1,17895,26
1,1519,23,11,19415,26
0,2,22,1,19419,26
0,1,21,1,19422,26
0,1,21,1,19426,26
0,1,23,1,19430,26
0,1,22,1,19433,26
1,9,20,2,19445,26
0,1,20,1,19447,26
1,2,19,1,19451,26
1,1,19,1,19453,26
0,282,23,8,19737,26
0,79,22,5,19818,26
0,1,22,1,19820,26
0,1440,23,11,21262,26
1,178,22,9,21443,26
0,1,22,1,21445,26
1,21,22,3,21467,26
0,3,22,2,21471,26
0,113,23,8,21586,26
0,1,22,1,21590,26
1,1996,24,11,23587,26
0,95,23,5,23684,26
1,423,26,10,24109,26
1,107,26,10,24217,26
1,2172,26,11,26390,26
1,1728,26,11,28121,26
1,108,25,6,28232,26
0,3,25,1,28237,26
0,1,22,1,28242,26
1,13,25,3,28260,26
1,5075,27,14,33336,26
1,5270,28,15,38608,26
1,1,27,1,38611,26
1,1368,28,12,39983,26
0,4329,28,14,44313,26
1,2,27,1,44317,26
1,3,27,2,44321,26
1,8,27,2,44330,26
0,4,26,2,44337,26
0,1,26,1,44343,26
1,29,27,3,44373,26
0,10,27,3,44385,26
0,3,27,1,44390,26
1,3636,29,13,48027,26
0,1207,29,13,49235,26
1,1,29,1,49237,26
0,428,29,13,49667,26
1,1,28,1,49674,26
1,9,27,2,49685,26
1,3,26,1,49691,26
1,1,26,1,49695,26
0,37,29,5,49733,26
0,150,29,7,49884,26
0,27,29,5,49913,26
0,480,29,12,50394,26
0,3545,32,15,53940,26
1,1773,32,15,55714,26
1,891,32,13,56606,26
0,1,32,1,56608,26
1,141,32,8,56750,26
1,1476,32,13,58227,26
1,511,32,14,58739,26
0,29,33,5,58769,26
0,2998,33,17,61768,26
1,21114,35,19,82885,26
1,534,35,13,83421,26
1,46521,40,23,129947,26
0,1582,40,19,131530,26
0,675,39,14,132207,26
0,12,39,4,132223,26
1,1751,40,19,133975,26
0,7551,39,17,141528,26
1,33637,43,22,175166,26
0,50,43,7,175218,26
1,1061,42,20,176282,26
0,24,42,3,176307,26
0,2223,43,25,178531,26
0,4,43,1,178536,26
0,1,40,1,178543,26
1,721,43,15,179268,26
0,2472,43,21,181743,26
0,5,40,2,181753,26
1,1,42,1,181755,26
1,12,40,4,181770,26
1,434,42,14,182205,26
1,336,41,15,182544,26
0,4,41,2,182549,26
1,56,35,11,182613,26
1,30,41,5,182648,26
1,1116,43,21,183766,26
1,21,40,3,183796,26
0,1,40,1,183798,26
0,1,40,1,183800,26
0,1,40,1,183802,26
1,77,43,6,183881,26
1,28842,45,24,212724,26
1,4,45,1,212729,26
0,3,44,1,212734,26
1,12169,46,23,224904,26
0,111,43,12,225021,26
1,4733,45,20,229755,26
0,2,45,1,229758,26
1,1,40,1,229765,26
0,26,40,6,229793,26
1,3,41,2,229797,26
1,2,42,1,229802,26
1,1,42,1,229804,26
0,1,43,1,229806,26
1,1,43,1,229809,26
0,15,43,2,229825,26
0,1,42,1,229828,26
0,1,43,1,229831,26
1,20812,47,24,250645,26
0,25101,47,25,275747,26
1,9118,49,22,284866,26
0,192318,52,33,477186,26
1,1,51,1,477189,26
1,371,51,20,477561,26
1,2184,53,23,479746,26
1,1,53,1,479748,26
0,54,53,5,479806,26
0,9872,53,26,489679,26
0,1,50,1,489685,26
0,1,50,1,489687,26
0,19,11,1,24,27
0,2,11,1,29,27
1,5,11,1,37,27
0,95,13,3,139,27
1,15,12,2,156,27
1,4,12,1,161,27
0,5,12,1,167,27
0,16,12,2,187,27
